GeneIndex;Weight
0; 0,8358779
1; 0,2937309
2; -0,5485268
3; -0,8456525
4; 0,9299553
5; -0,7865931
6; -0,3436797
7; -0,2461157
8; -0,6361203
9; 0,05245616
10; -1
11; -0,6853374
12; -0,6349819
13; 0,1007455
14; 1
15; -0,1506007
16; -1
17; 0,07804333
18; -0,8450058
19; 0,4519384
20; -0,7960156
21; -0,3415325
22; 0,05269725
23; -0,1457959
24; 0,7895561
25; -0,2240553
26; 0,64231
27; -0,7911513
28; -0,1261296
29; -0,9390618
30; -0,2090397
31; -0,5655499
32; 0,9776929
33; 0,3027188
34; 0,3523203
35; -0,7142958
36; -0,6657791
37; 0,8818821
38; -0,4306189
39; -0,4367496
40; 0,04819734
41; -0,4669586
42; 0,5968255
43; 0,1418986
44; -0,03558411
45; 0,7471054
46; -0,6131745
47; 0,9106742
48; -0,4245477
49; 0,8597907
50; 0,1419244
51; 0,0899973
52; -0,3062379
53; -0,2459958
54; -0,8891891
55; 0,9701314
56; 0,7473025
57; -0,6694309
58; -0,2695426
59; 0,7399141
60; -0,01547843
61; -0,9320108
62; 0,5087106
63; -1
64; 0,9481227
65; -0,6196582
66; -0,7491029
67; -0,08888872
68; 0,6287661
69; -0,04353772
70; 0,5799016
71; 0,7297974
72; -0,1277821
73; -0,7954949
74; -1
75; -0,8662155
76; -1
77; 1
78; 0,5138483
79; 0,4519633
80; -0,3172834
81; -0,1876263
82; 0,1585737
83; -0,5044433
84; 0,2896595
85; 0,6031216
86; 0,4710277
87; 0,501884
88; 0,01250907
89; -0,33105
90; 0,6935058
91; 0,8435584
92; -0,01201792
93; -0,2804318
94; 0,1159454
95; 0,264963
96; 0,1102067
97; 0,1837407
98; 0,5731728
99; -0,3637186
100; -0,5159593
101; 0,7082117
102; 0,2497284
103; -0,5263066
104; -0,2969018
105; 0,5526307
106; -0,7986711
107; 0,2290142
108; -0,674574
109; 1
110; -0,05607679
111; -0,7254212
112; -0,938406
113; -0,7187383
114; -0,5660604
115; 0,303156
116; 0,804552
117; -0,5574558
118; -0,3500088
119; 0,6021806
120; 0,7261462
121; -0,3857348
122; 1
123; -0,001555517
124; -0,6846164
125; -0,1032021
126; -0,7458548
127; 0,5273398
128; 0,4387122
129; -1
130; 0,05200036
131; -0,7893122
132; -0,8898903
133; 0,459896
134; 0,08687894
135; -0,8972961
136; -0,09377592
137; 0,8221322
138; 0,6555324
139; 0,2373156
140; 0,09179857
141; 0,8714637
142; -0,1676113
143; 0,3755696
144; -1
145; -0,4228752
146; -0,4669237
147; 0,7502221
148; -0,02059093
149; -0,6035591
150; -0,5188985
151; 0,7678991
152; -0,5141805
153; -0,7478411
154; -0,2573709
155; 0,1063111
156; -0,9307961
157; 0,1569345
158; 0,2701874
159; 0,7772665
160; 0,9358078
161; 0,1480189
162; 0,8990631
163; 0,1146904
164; -0,6925039
165; -0,4504707
166; -0,3776057
167; 0,1769871
168; -0,9783056
169; -0,9929712
170; 0,5037907
171; -0,5619168
172; 0,653036
173; 0,1990371
174; -0,7576993
175; 0,2694264
176; 0,06452294
177; 0,2071091
178; 0,5186141
179; -0,5624141
180; -0,03861391
181; 0,2978432
182; 0,03695761
183; 0,6849892
184; -0,687481
185; -0,5076069
186; 0,5320266
187; 0,8667542
188; 0,8328845
189; -0,390229
190; 0,4442784
191; -1
192; 0,4329803
193; 0,2486076
194; 0,6601601
195; 0,7825346
196; -0,4869368
197; -0,04900736
198; -0,1829889
199; -0,4596076
200; -0,3272275
201; -0,1390517
202; -0,8953776
203; -0,5038648
204; 1
205; -0,3081681
206; 0,2448425
207; -0,7359133
208; 0,6314079
209; -0,2719838
210; -0,1039131
211; 1
212; 0,4474366
213; -0,02385174
214; -0,2819667
215; -0,769918
216; -0,1082432
217; 0,6340476
218; 0,4616114
219; 0,1159083
220; -0,05367342
221; -0,8309556
222; 0,7754753
223; 0,6109005
224; 0,4140088
225; 0,5589111
226; -0,03923982
227; -0,4030181
228; -0,6151004
229; -0,692005
230; 0,8132291
231; 0,8133538
232; -0,6318391
233; -0,4090606
234; 0,2043884
235; -0,5043924
236; -0,2189245
237; -0,6679762
238; 0,5938278
239; -0,7543368
240; -0,1690473
241; -0,7607512
242; 0,4348162
243; -0,7240623
244; 0,174489
245; 0,8056291
246; -0,3110831
247; 0,2305467
248; -0,5191665
249; -0,1857531
250; 0,1968271
251; -0,1437053
252; 0,8968702
253; 0,3361363
254; 0,243166
255; -0,08544683
256; -0,1586943
257; 0,2736521
258; 0,02533983
259; 0,5664878
260; -0,7442722
261; -0,2675398
262; 0,2229719
263; 0,4273782
264; -0,9505801
265; -0,7580568
266; 0,2839261
267; 0,461939
268; 0,828986
269; 0,4150067
270; -0,4191765
271; -0,4299606
272; -0,2921372
273; 0,7214904
274; -0,4876496
275; -0,2789115
276; -0,4192472
277; 0,5627584
278; -0,2562236
279; 0,6887493
280; 0,6477457
281; 0,2942692
282; -0,2183991
283; -0,01839057
284; -0,3040469
285; -0,1047712
286; 0,5171417
287; -0,2713595
288; 0,8831862
289; 0,4777753
290; -0,2362765
291; -0,9855471
292; -0,4386458
293; -0,8754933
294; 0,5277236
295; 0,458672
296; -1
297; -0,9348758
298; 0,9618369
299; 0,8079418
300; 1
301; 0,5516813
302; -0,6813959
303; -0,8269435
304; 0,03367858
305; 0,06225199
306; 0,503124
307; -0,174896
308; -0,1016196
309; 0,8585674
310; 0,1277999
311; 0,02418952
312; 0,2361152
313; 0,3642915
314; 0,2561699
315; -0,1809415
316; 0,8346276
317; 0,1496353
318; 0,4747979
319; -0,1390617
320; 0,3530174
321; -0,7192881
322; -0,1639852
323; 0,4458808
324; -0,3894748
325; -0,5527248
326; -0,2598554
327; -0,6202033
328; -0,9374038
329; -0,668632
330; -0,741936
331; 0,1106102
332; 0,7253295
333; 0,3179265
334; -0,2066808
335; 0,8378121
336; -0,6852567
337; -0,3101248
338; -0,0829309
339; -0,1848738
340; -0,6486634
341; -0,5303356
342; 0,06992034
343; 0,201445
344; -0,8219048
345; 0,6296287
346; 0,9266014
347; -0,1703143
348; -0,7649531
349; -0,7932795
350; 0,4731695
351; -0,2996642
352; -0,6935197
353; -0,1507526
354; 0,5496778
355; 0,0130137
356; 0,2879569
357; 1
358; 0,9406263
359; -0,8251845
360; 0,1935232
361; -0,6693026
362; 0,2699664
363; -0,6478789
364; 0,4718163
365; 0,5833061
366; 0,6672696
367; 0,3581123
368; -0,8259531
369; -0,3958114
370; 0,02115258
371; 0,04492803
372; -0,2199119
373; -0,02480069
374; 0,2586464
375; -0,2680234
376; -0,8289033
377; -0,5073388
378; -0,3224232
379; -0,02828762
380; 0,4027631
381; -0,5125153
382; -0,8716671
383; 0,08542345
384; 0,109195
385; -0,9756628
386; -0,1607153
387; -0,935069
388; 0,5145993
389; 0,3682839
390; 0,09896355
391; -0,2411784
392; 0,2960764
393; -0,4261431
394; 0,0222289
395; 0,01067356
396; 0,7235456
397; 0,1461618
398; -0,3570347
399; 0,7059051
400; -0,7680101
401; 0,803825
402; 0,5845045
403; 0,9363705
404; 0,1325698
405; 0,3844116
406; 1
407; -0,536954
408; -0,3610147
409; -0,1905603
410; -0,5245495
411; 0,606216
412; -0,685823
413; 0,3877437
414; 1
415; 0,6204785
416; -0,5487186
417; -0,2936862
418; -0,9990446
419; 0,04677097
420; -0,4150312
421; -0,374351
422; 0,1679321
423; -0,9516919
424; 0,6990317
425; 0,01214832
426; -0,8868837
427; 0,5837157
428; 0,9196929
429; 0,6937369
430; 0,8602093
431; -0,9892361
432; 0,203112
433; 0,387166
434; 0,4360847
435; 0,2145122
436; -0,665366
437; 0,2760879
438; -0,2799338
439; -0,9873699
440; 1
441; 0,3523481
442; -0,6036345
443; 0,6475219
444; 0,9985061
445; 0,138276
446; 0,6835816
447; -0,09019047
448; -0,0629467
449; 0,6377931
450; 0,2882659
451; -0,2272996
452; 0,4586448
453; -0,077345
454; 0,4027747
455; 0,3523693
456; -0,9892352
457; -0,2372526
458; 0,9742486
459; 0,796174
460; -0,5735098
461; -0,5942641
462; 0,3810217
463; 0,1255253
464; 0,03832894
465; 0,1843367
466; 0,3476796
467; -0,5454591
468; -0,2396206
469; -0,05162207
470; 0,1754281
471; -0,423799
472; 0,251556
473; 0,8772177
474; 0,2868741
475; -0,1026997
476; -0,5260323
477; -0,8122323
478; 0,68632
479; -0,008118063
480; 0,7321113
481; 0,2603735
482; 0,9084805
483; -0,0740286
484; 0,07182243
485; 0,06992348
486; -0,225392
487; -0,2653505
488; 0,4962124
489; 0,01048732
490; -0,3963954
491; 0,2437901
492; -0,3490022
493; -0,1163938
494; -0,6748728
495; -0,1951279
496; 0,3594238
497; 0,2372351
498; 0,413227
499; 0,2315316
500; 0,2430412
501; 0,3530224
502; 0,8913959
503; 0,5460178
504; -0,3893706
505; 0,03803689
506; -0,1454867
507; 0,8171824
508; -0,9262407
509; 0,01892401
510; -0,6763762
511; 0,699766
512; -0,976219
513; 0,7445002
514; 0,7873296
515; -0,2861222
516; 0,3167125
517; -0,7551446
518; 0,2398766
519; -0,52498
520; -0,1935087
521; 0,08294827
522; 0,01753905
523; 0,9023814
524; -0,8423111
525; 0,4174163
526; 0,5987116
527; 0,4935063
528; 0,4633734
529; -0,7463871
530; 0,257826
531; -0,3513631
532; -0,9385785
533; 0,3103974
534; -0,1281359
535; 1
536; 0,2608049
537; -0,2642051
538; -0,1950153
539; 0,02978965
540; -0,5269372
541; -0,5043629
542; 0,4908511
543; 0,6621772
544; -0,1494643
545; -0,135118
546; 0,03868707
547; -0,2823893
548; 0,2666009
549; -0,6998468
550; -0,9943514
551; -0,9733008
552; 0,5107349
553; -0,3357584
554; -0,3271446
555; -0,6696075
556; 0,439631
557; -0,7955573
558; -0,2212259
559; -0,8211973
560; 0,7944446
561; -0,4499689
562; 0,4481899
563; 0,335424
564; -0,6315281
565; 0,08999751
566; 0,6989243
567; 0,547848
568; -0,3731589
569; -1
570; -0,5957382
571; 0,2677161
572; -0,6461689
573; 0,5635985
574; 0,7350873
575; 0,502432
576; 0,6802948
577; -0,2114986
578; -0,9575099
579; 0,8666338
580; 0,1007874
581; 0,2152471
582; -0,02258373
583; 0,3460612
584; 0,8666491
585; 0,132315
586; -0,7196168
587; -0,806685
588; -0,1222858
589; -0,5223893
590; -0,9592158
591; -0,5017368
592; 0,6219893
593; -0,879178
594; 0,3758219
595; -0,3425186
596; 0,5009526
597; -0,9186075
598; 0,3636676
599; 0,841194
600; -0,7458535
601; 0,5844975
602; -0,4432447
603; 0,345911
604; 0,7428154
605; -0,4692084
606; -0,9168717
607; -0,7002998
608; 0,5390214
609; -0,01931393
610; -0,3553568
611; 0,9120793
612; 0,2291012
613; -0,3289362
614; -0,06774525
615; -0,2472311
616; 0,5921065
617; -0,2866122
618; 0,0120197
619; 0,8054013
620; 1
621; -0,2782432
622; -0,4652184
623; -0,1227998
624; 0,6746442
625; -0,456505
626; 0,4230024
627; -0,9686231
628; -0,4027327
629; -0,3854878
630; 0,5452083
631; 0,5640105
632; -0,3515097
633; 0,480766
634; 0,2507718
635; -0,279287
636; 0,09363163
637; -0,2430024
638; 1
639; -0,9510446
640; -0,8737878
641; 0,09587011
642; 0,5187678
643; 0,1150406
644; 0,07790221
645; 0,4960376
646; 0,1886797
647; -0,895862
648; 0,289945
649; 0,3352732
650; -0,7448747
651; 0,4379674
652; -0,690955
653; -0,0986864
654; -0,6808261
655; 0,7925478
656; -0,2633943
657; 1
658; 0,2397361
659; -0,1471955
660; 0,1295658
661; -0,5211118
662; 0,1389719
663; 0,897567
664; -0,6029645
665; 0,1998405
666; -0,1912661
667; 0,4944019
668; -0,9717973
669; -0,2315975
670; 0,8964384
671; -0,4864423
672; -0,6213837
673; -0,7237503
674; 0,8806438
675; -0,5817697
676; 0,980339
677; 0,7531267
678; -0,6686491
679; -0,371201
680; 0,3838226
681; 0,7858484
682; 0,8674625
683; -0,0119342
684; 0,6161913
685; 1
686; 0,640902
687; 0,7182773
688; 0,8960233
689; -0,1090067
690; -0,6076161
691; -0,8220791
692; 0,8762879
693; 0,4397978
694; -0,9475923
695; -0,8451787
696; -0,6011962
697; -0,009567037
698; -0,3498943
699; -0,5850727
700; -0,09529162
701; -0,2770964
702; 0,9172891
703; -1
704; -0,7057036
705; -0,235603
706; -0,3843162
707; 0,667985
708; 0,8783093
709; 0,9752417
710; 0,2906025
711; -0,6437397
712; 0,1700753
713; -0,2685242
714; -0,5412872
715; 0,1464474
716; 0,3653955
717; 0,9172027
718; 1
719; 0,1874316
720; -0,4294052
721; 0,4951936
722; 0,3053994
723; -0,8723835
724; 0,5583652
725; 0,8102114
726; 0,05696781
727; 0,009512447
728; 0,4310837
729; 1
730; 0,5505189
731; 0,6479148
732; 0,419874
733; -0,3443466
734; 0,3482384
735; 0,8744289
736; -0,149647
737; 0,7977467
738; 0,6137546
739; 0,8193489
740; -0,4435304
741; -0,206616
742; 0,4414229
743; 0,6978064
744; 0,3184307
745; -0,3026169
746; -0,4423414
747; 0,3790316
748; -0,5110072
749; 0,5217887
750; 0,5594238
751; -0,3860934
752; 0,5404552
753; 1
754; 0,9419862
755; -0,8417623
756; -0,168783
757; 0,6212661
758; 0,1268982
759; -0,7534378
760; 0,01032196
761; -0,302651
762; -0,04583401
763; 0,9619899
764; -0,6442745
765; 0,6607874
766; -1
767; 0,2551425
768; 0,3467867
769; -0,6931686
770; 0,2446249
771; -0,03833051
772; 0,0917157
773; -0,1755264
774; 0,1681554
775; -0,7703607
776; -0,5310492
777; 0,672776
778; 0,7603709
779; 0,4794424
780; -0,582357
781; -0,4671383
782; -0,4594346
783; -0,2217536
784; 0,2104841
785; 0,6598304
786; 0,5171565
787; -1
788; 0,1622226
789; -0,3039815
790; -0,7346236
791; 0,9022721
792; 0,25764
793; -0,5425668
794; -0,9828929
795; 0,5089896
796; 0,3244047
797; -0,8306945
798; -0,4180271
799; 0,7860264
800; -0,3721069
801; -0,07509369
802; 0,5225052
803; -0,6382755
804; -0,7875849
805; -0,916609
806; -0,1881626
807; 0,9999014
808; 0,2792745
809; 0,7560818
810; 0,5541313
811; 0,2036574
812; 0,868139
813; -0,59139
814; 0,548962
815; 0,9805284
816; 0,1668566
817; 0,1248359
818; 0,01086104
819; 0,4882614
820; 0,3098385
821; 0,6767321
822; -0,5465971
823; -0,519224
824; 0,3146557
825; -0,2482181
826; -0,670428
827; -0,5277299
828; 0,9076806
829; 0,8286131
830; 0,8585896
831; 0,1169154
832; 0,1748869
833; -0,3298665
834; -0,7958946
835; 0,8074217
836; -0,05072928
837; 0,4313726
838; -0,4099265
839; -0,04241382
840; 0,6422935
841; 0,1430958
842; 0,07630017
843; 1
844; -0,4095009
845; -0,2962123
846; -0,02623053
847; -0,9621902
848; 0,6405943
849; 0,9628665
850; 0,2634098
851; 0,5718366
852; 0,5066653
853; -0,8708475
854; 0,6819192
855; 0,975097
856; -0,6222775
857; -0,432131
858; -0,7302565
859; 0,9303302
860; 0,5971274
861; 0,1494365
862; -0,8746331
863; 0,5037819
864; 0,6506804
865; -0,5675625
866; 0,3209908
867; 0,9188185
868; -0,8148274
869; 0,07209502
870; -0,8334257
871; -0,02821734
872; -0,5699604
873; 0,8786944
874; 0,7103277
875; 0,8875543
876; -0,3241559
877; 0,08316569
