GeneIndex;Weight
0; 0,8469242
1; 0,4450657
2; -0,680452
3; -0,8221799
4; 0,9013902
5; -0,8970217
6; -0,484464
7; -0,2461157
8; -0,5494975
9; 0,02377677
10; -0,9773109
11; -0,6374767
12; -0,6733965
13; 0,07431296
14; 1
15; -0,1441463
16; -0,9508439
17; 0,05914877
18; -0,8450058
19; 0,3973282
20; -0,7078897
21; -0,4462696
22; 0,07288309
23; -0,05141404
24; 0,7895561
25; -0,2116062
26; 0,6578315
27; -0,6895899
28; -0,07690571
29; -0,8693971
30; -0,1294615
31; -0,4901489
32; 0,9805321
33; 0,3687502
34; 0,3523203
35; -0,7873034
36; -0,6032301
37; 0,8605184
38; -0,572615
39; -0,3529506
40; -0,0731411
41; -0,53412
42; 0,5968255
43; 0,1418986
44; -0,01006217
45; 0,7354019
46; -0,5922893
47; 0,8389789
48; -0,4678308
49; 0,9207995
50; 0,2357773
51; 0,1932391
52; -0,3408391
53; -0,2459958
54; -0,8891891
55; 0,9701314
56; 0,8411796
57; -0,4790707
58; -0,4350287
59; 0,6322869
60; -0,132848
61; -0,7064033
62; 0,662338
63; -0,6927102
64; 0,9133281
65; -0,7077992
66; -0,8744444
67; 8,749962E-05
68; 0,5124987
69; -0,2036809
70; 0,6115139
71; 0,7305681
72; -0,03803382
73; -0,9191387
74; -1
75; -0,6890056
76; -0,9844967
77; 0,984841
78; 0,513839
79; 0,3197036
80; -0,2680799
81; -0,2782612
82; 0,09646987
83; -0,5044433
84; 0,244837
85; 0,523019
86; 0,4710277
87; 0,5283588
88; -0,1505693
89; -0,3642664
90; 0,5539513
91; 0,9391316
92; -0,01667439
93; -0,2227116
94; 0,1159454
95; 0,1809805
96; 0,1128139
97; 0,1941625
98; 0,6658759
99; -0,2935531
100; -0,5159593
101; 0,6750761
102; 0,1392384
103; -0,5145687
104; -0,2830319
105; 0,4707457
106; -0,897746
107; 0,1613415
108; -0,6926665
109; 0,9870253
110; -0,03849276
111; -0,7004592
112; -0,8843681
113; -0,770375
114; -0,6534253
115; 0,182275
116; 0,7167156
117; -0,5153133
118; -0,2959159
119; 0,6388473
120; 0,8870791
121; -0,426948
122; 1
123; -0,001555517
124; -0,8280266
125; 0,1002311
126; -0,7562349
127; 0,5273398
128; 0,3294254
129; -0,9392016
130; -0,1225659
131; -0,6541667
132; -0,8012552
133; 0,4268087
134; 0,0138941
135; -0,917666
136; -0,1283854
137; 0,8792328
138; 0,6555324
139; 0,2445916
140; 0,1302161
141; 0,7312418
142; -0,2276522
143; 0,3906818
144; -0,9910057
145; -0,4156451
146; -0,5497158
147; 0,6617197
148; -0,05071602
149; -0,6322585
150; -0,4528422
151; 0,9513443
152; -0,4479165
153; -0,7580854
154; -0,2108075
155; 0,1063111
156; -0,9307961
157; 0,2621742
158; 0,1121127
159; 0,7485738
160; 0,9905414
161; 0,1181251
162; 0,8990631
163; 0,08553239
164; -0,7723648
165; -0,3226739
166; -0,3776057
167; 0,2731508
168; -0,9262497
169; -1
170; 0,541829
171; -0,6543385
172; 0,5691759
173; 0,1329993
174; -0,7959769
175; 0,2025659
176; 0,03187205
177; 0,0257663
178; 0,5926964
179; -0,6134676
180; -0,1487549
181; 0,2978432
182; -0,02851618
183; 0,6705143
184; -0,7153517
185; -0,4913449
186; 0,5918209
187; 0,9335072
188; 0,8446798
189; -0,5685596
190; 0,4066864
191; -1
192; 0,5154848
193; 0,1502883
194; 0,6714823
195; 0,846784
196; -0,6252581
197; -0,1768025
198; -0,1606876
199; -0,4670586
200; -0,2948006
201; -0,254321
202; -1
203; -0,552941
204; 1
205; -0,1739539
206; 0,2448425
207; -0,8588305
208; 0,7305934
209; -0,2050441
210; -0,07205973
211; 1
212; 0,5198806
213; -0,1187618
214; -0,2937407
215; -0,769918
216; -0,1082432
217; 0,6319472
218; 0,4616114
219; 0,1735759
220; 0,04173557
221; -0,8309556
222; 0,7754753
223; 0,6386617
224; 0,4140088
225; 0,4645382
226; -0,05377631
227; -0,4030181
228; -0,6151004
229; -0,6207834
230; 0,8613935
231; 0,8133538
232; -0,7101602
233; -0,4422162
234; 0,2043884
235; -0,4211301
236; -0,3143154
237; -0,6983601
238; 0,6453758
239; -0,6498696
240; -0,1500363
241; -0,8629045
242; 0,2992305
243; -0,7240623
244; 0,1845382
245; 0,8056291
246; -0,383058
247; 0,1422632
248; -0,4962354
249; -0,1136299
250; -0,00624077
251; -0,09306929
252; 0,9015841
253; 0,2134468
254; 0,243166
255; -0,1065763
256; -0,3285282
257; 0,1723123
258; -0,0125645
259; 0,6404022
260; -0,9169354
261; -0,2084493
262; 0,2636646
263; 0,4641553
264; -0,8908586
265; -0,7886079
266; 0,2839261
267; 0,2975544
268; 0,8765851
269; 0,2549848
270; -0,4273804
271; -0,4299606
272; -0,1230083
273; 0,6599654
274; -0,5214886
275; -0,3774309
276; -0,3399491
277; 0,6823247
278; -0,1442493
279; 0,7319564
280; 0,729213
281; 0,3351173
282; -0,2645354
283; 0,0003656745
284; -0,3825857
285; -0,00436531
286; 0,4155158
287; -0,4415982
288; 0,77324
289; 0,5969188
290; -0,5103324
291; -0,8951666
292; -0,4278522
293; -0,8853888
294; 0,4391845
295; 0,5299458
296; -1
297; -0,9409373
298; 0,9618369
299; 0,7631841
300; 0,7948913
301; 0,5516813
302; -0,5957723
303; -0,7072338
304; -0,02439634
305; -0,1085226
306; 0,508588
307; -0,09949183
308; -0,1283365
309; 0,9446303
310; -0,04815308
311; 0,04760439
312; 0,3976324
313; 0,2966916
314; 0,08086593
315; -0,2227375
316; 0,8450566
317; 0,2928734
318; 0,4976851
319; -0,07897314
320; 0,2434958
321; -0,7192881
322; -0,1346502
323; 0,5689754
324; -0,4197158
325; -0,4120432
326; -0,2598554
327; -0,5210559
328; -1
329; -0,6204954
330; -0,5080065
331; 0,1501735
332; 0,6421366
333; 0,3229983
334; -0,2925758
335; 0,8800799
336; -0,599609
337; -0,2842879
338; -0,1642157
339; -0,1021334
340; -0,6247237
341; -0,5191931
342; -0,0258494
343; 0,1073048
344; -0,6676481
345; 0,5874643
346; 0,9266014
347; -0,1265256
348; -0,8110147
349; -0,7932795
350; 0,5644274
351; -0,2996642
352; -0,6868595
353; -0,08567189
354; 0,535875
355; 0,0130137
356; 0,2203746
357; 1
358; 0,9748991
359; -0,8251845
360; 0,01371441
361; -0,5660433
362; 0,2806052
363; -0,5803694
364; 0,5658594
365; 0,6488886
366; 0,7576437
367; 0,4770199
368; -0,5950537
369; -0,4962964
370; 0,03123763
371; -0,1017172
372; -0,1664752
373; 0,09434738
374; 0,1192735
375; -0,2592476
376; -0,9238087
377; -0,5394901
378; -0,3196917
379; -0,05700804
380; 0,4719173
381; -0,403078
382; -0,7859517
383; 0,103276
384; 0,109195
385; -1
386; -0,05303415
387; -0,8713107
388; 0,5957164
389; 0,3529615
390; 0,07040734
391; -0,1879937
392; 0,2897506
393; -0,4207824
394; -0,03393067
395; 0,02140047
396; 0,8042435
397; 0,154083
398; -0,4450088
399; 0,7059051
400; -0,9276912
401; 0,7417092
402; 0,5845045
403; 0,9556732
404; 0,003541175
405; 0,3844116
406; 0,9440759
407; -0,6134082
408; -0,3610147
409; -0,2963445
410; -0,6231161
411; 0,6793864
412; -0,6159586
413; 0,4007163
414; 1
415; 0,6614183
416; -0,5151731
417; -0,3267362
418; -1
419; 0,1944328
420; -0,4126257
421; -0,2145153
422; 0,09234304
423; -0,908541
424; 0,5856146
425; -0,02659068
426; -0,9577456
427; 0,5855309
428; 0,923502
429; 0,7003212
430; 0,9426261
431; -0,9796757
432; 0,2528951
433; 0,4830507
434; 0,5751084
435; 0,1703578
436; -0,5322002
437; 0,2760879
438; -0,2799338
439; -0,8562275
440; 0,8986111
441; 0,3523481
442; -0,5806563
443; 0,5985454
444; 0,9448715
445; 0,138276
446; 0,7769284
447; -0,1339717
448; -0,1172914
449; 0,5930322
450; 0,2403392
451; -0,1524487
452; 0,3604192
453; -0,04841125
454; 0,3947787
455; 0,2944155
456; -0,9770912
457; -0,3694912
458; 0,835178
459; 0,6113403
460; -0,5735098
461; -0,5939257
462; 0,4817821
463; -0,06739668
464; 0,08029535
465; 0,2016497
466; 0,4433763
467; -0,5207381
468; -0,3274665
469; -0,009088129
470; 0,2483818
471; -0,3697748
472; 0,2638521
473; 0,8772177
474; 0,3544729
475; -0,1026997
476; -0,6210739
477; -0,7365538
478; 0,6937007
479; -0,1509854
480; 0,6351125
481; 0,2535876
482; 0,8759611
483; -0,0740286
484; -0,03103323
485; 0,04243875
486; -0,2344933
487; -0,2468562
488; 0,4192663
489; 0,04996613
490; -0,3806591
491; 0,3393337
492; -0,5829281
493; -0,1696062
494; -0,6600688
495; -0,1436792
496; 0,3487892
497; 0,312325
498; 0,3204139
499; 0,2315316
500; 0,1617569
501; 0,3530224
502; 0,9035341
503; 0,5460178
504; -0,3068049
505; 0,004946962
506; -0,02555119
507; 0,8353423
508; -1
509; 0,1273432
510; -0,5982859
511; 0,7586455
512; -0,9864973
513; 0,8369231
514; 0,7906569
515; -0,2861222
516; 0,4060494
517; -0,6723617
518; 0,325477
519; -0,5072147
520; -0,06541864
521; 0,1005084
522; 0,01775646
523; 0,889384
524; -0,8423111
525; 0,3680883
526; 0,5701866
527; 0,4375044
528; 0,649554
529; -0,6241181
530; 0,257826
531; -0,5684661
532; -0,9542738
533; 0,3849385
534; -0,1019453
535; 0,9784487
536; 0,2342315
537; -0,2418619
538; -0,2485595
539; 0,1477922
540; -0,5194413
541; -0,5043629
542; 0,686061
543; 0,5753269
544; -0,04775913
545; -0,0881168
546; 0,2837317
547; -0,2866224
548; 0,3078073
549; -0,7388601
550; -0,9900882
551; -1
552; 0,5804723
553; -0,496524
554; -0,2589825
555; -0,7535932
556; 0,4959496
557; -0,7200891
558; -0,2212259
559; -0,8211973
560; 0,7188712
561; -0,527285
562; 0,351182
563; 0,3260178
564; -0,542241
565; 0,03956659
566; 0,6323355
567; 0,4281087
568; -0,2636293
569; -1
570; -0,5342338
571; 0,3137556
572; -0,660297
573; 0,4944738
574; 0,6409785
575; 0,502432
576; 0,7235335
577; -0,1686407
578; -1
579; 0,7987015
580; 0,08574171
581; 0,2152471
