GeneIndex;Weight
0; 0,8337796
1; 0,3088354
2; -0,4528633
3; -0,7598131
4; 0,7642722
5; -0,9132754
6; -0,3375863
7; -0,3558623
8; -0,8798594
9; 0,003229812
10; -0,9310969
11; -0,5943123
12; -0,571886
13; 0,296278
14; 0,8422353
15; 0,1868307
16; -1
17; 0,5005764
18; -0,8517458
19; 0,3231976
20; -0,8077303
21; -0,3660281
22; 0,4119152
23; -0,3274818
24; 0,9507182
25; -0,4106891
26; 0,808812
27; -0,7035455
28; -0,3166805
29; -0,9054158
30; -0,04673345
31; -0,6714188
32; 0,8968543
33; 0,666724
34; 0,5213133
35; -0,8686199
36; -0,4240851
37; 0,7959372
38; -0,5376963
39; -0,137685
40; -0,1056307
41; -0,4305463
42; 0,7275097
43; -0,120848
44; -0,1376511
45; 0,7225004
46; -0,4733542
47; 0,7715738
48; -0,4277593
49; 0,8255256
50; 0,1386448
51; 0,1428866
52; -0,3424121
53; -0,07743521
54; -0,6521288
55; 0,9751434
56; 0,8447798
57; -0,7394434
58; -0,09606201
59; 0,660281
60; -0,2411717
61; -0,6167901
62; 0,6035115
63; -0,5859842
64; 0,9431595
65; -0,7097604
66; -0,6999705
67; -0,05367396
68; 0,683648
69; -0,0366812
70; 0,6967087
71; 0,3916157
72; 0,2966161
73; -0,9240809
74; -0,9866098
75; -0,769791
76; -0,8738025
77; 1
78; 0,6663296
79; 0,434239
80; -0,2732558
81; -0,186307
82; 0,04120392
83; -0,4284578
84; 0,1200392
85; 0,6909631
86; 0,4742243
87; 0,2490993
88; -0,2121421
89; -0,3787798
90; 0,6342875
91; 0,9059317
92; -0,1864469
93; -0,2803067
94; 0,1027596
95; 0,3358631
96; 0,06139358
97; 0,1491681
98; 0,973932
99; -0,04261778
100; -0,3487703
101; 0,6785567
102; -0,1130366
103; -0,5592027
104; -0,5525257
105; 0,2567323
106; -0,582197
107; 0,104083
108; -0,5680279
109; 1
110; -0,05482929
111; -0,7365673
112; -0,8647235
113; -0,7739946
114; -0,4435638
115; -0,1317427
116; 0,5006473
117; -0,5531107
118; -0,212386
119; 0,9237602
120; 1
121; -0,3085455
122; 0,8537742
123; -0,1798488
124; -0,9310366
125; 0,2457404
126; -0,7266573
127; 0,6251103
128; 0,4699353
129; -0,7752056
130; -0,1110101
131; -0,5710788
132; -0,8167656
133; 0,4888318
134; -0,03997565
135; -0,8830277
136; -0,08679204
137; 0,8415246
138; 0,9829106
139; 0,4034275
140; 0,1923817
141; 0,5354651
142; -0,4228052
143; 0,2381347
144; -0,9762383
145; -0,2548383
146; -0,5200692
147; 0,3017691
148; -0,05156808
149; -0,6156664
150; -0,1575202
151; 0,928152
152; -0,2495188
153; -0,5393358
154; -0,4371255
155; 0,1141181
156; -0,8214973
157; 0,2592461
158; 0,07711396
159; 0,8096806
160; 0,9204087
161; 0,09436627
162; 0,8715984
163; -0,2889693
164; -0,8172764
165; -0,2283985
166; -0,2614732
167; 0,505504
168; -1
169; -0,8566722
170; 0,5306468
171; -1
172; 0,6224349
173; 0,08897544
174; -0,6232321
175; 0,2944269
176; -0,2318298
177; -0,05892571
178; 0,8237025
179; -0,752577
180; -0,4532497
181; 0,4737499
182; 0,1303723
183; 0,934533
184; -0,7305871
185; -0,5229175
186; 0,7344339
187; 0,8225257
188; 0,7891815
189; -0,8729259
190; 0,6767397
191; -0,7655376
192; 0,3932177
193; 0,03679041
194; 0,6057093
195; 0,8278734
196; -0,3819532
197; -0,1894124
198; -0,4149939
199; -0,3663355
200; -0,2739439
201; -0,1638501
202; -1
203; -0,5139373
204; 0,9676505
205; -0,06785516
206; -0,01592397
207; -0,6934922
208; 0,7715828
209; -0,35524
210; -0,1375842
211; 0,9291359
212; 0,4031458
213; -0,1732962
214; -0,3641008
215; -0,8455454
216; 0,1022735
217; 0,5024756
218; 0,3929996
219; 0,2276667
220; 0,223524
221; -1
222; 0,7142856
223; 0,4407158
224; 0,5502612
225; 0,4141059
226; 0,1198779
227; -0,5092197
228; -0,7136083
229; -0,5341867
230; 0,6679725
231; 0,8146644
232; -0,9113868
233; -0,3040833
234; 0,3843846
235; -0,3199215
236; -0,08970957
237; -0,6978263
238; 0,6405982
239; -0,5513957
240; -0,06605355
241; -0,8049957
242; 0,2443801
243; -0,4911262
244; 0,1367055
245; 0,5677612
246; -0,4501397
247; 0,3230835
248; -0,2527058
249; -0,3460175
250; -0,1246379
251; 0,0737093
252; 0,9642026
253; -0,123064
254; 0,4834749
255; 0,02526677
256; -0,6639993
257; 0,06548472
258; -0,03882652
259; 0,7057627
260; -0,9897675
261; -0,1148189
262; -0,08708975
263; 0,4203739
264; -0,879102
265; -0,8796446
266; 0,3009311
267; 0,2035441
