GeneIndex;Weight
0; 0,7410192
1; 0,3002877
2; -0,3720674
3; -0,845669
4; 0,6035617
5; -0,6772319
6; -0,3629158
7; -0,2524556
8; -0,8944911
9; -0,03527585
10; -0,9144263
11; -0,6525651
12; -0,5074002
13; 0,296278
14; 0,9348504
15; 0,2485584
16; -1
17; 0,5941713
18; -0,7820759
19; 0,203617
20; -0,7824247
21; -0,284448
22; 0,3890529
23; -0,3274818
24; 0,9981286
25; -0,443488
26; 0,9378567
27; -0,6621896
28; -0,3848974
29; -0,6891352
30; -0,2070306
31; -0,5550372
32; 0,7366367
33; 0,7323866
34; 0,5644614
35; -0,8686199
36; -0,5149094
37; 1
38; -0,4777542
39; -0,3266203
40; 0,09182072
41; -0,3397268
42; 0,6052524
43; -0,120848
44; -0,2400281
45; 0,5383129
46; -0,5341555
47; 0,6138914
48; -0,339506
49; 0,8165107
50; 0,04712236
51; 0,1415172
52; -0,3958773
53; -0,008951314
54; -0,7281948
55; 0,9702182
56; 0,6365089
57; -0,7394434
58; -0,03438879
59; 0,7487422
60; -0,200925
61; -0,4869884
62; 0,607107
63; -0,6750722
64; 0,9799181
65; -0,8104255
66; -0,6823557
67; -0,1614744
68; 0,4110707
69; 0,1171857
70; 0,6555318
71; 0,5100338
72; 0,2131198
73; -0,9327486
74; -0,9996804
75; -0,7743703
76; -1
77; 0,8520969
78; 0,6476757
79; 0,5489336
80; -0,3424168
81; -0,2285281
82; -0,0355203
83; -0,4704232
84; 0,109929
85; 0,5620665
86; 0,4214507
87; 0,2279768
88; -0,2169291
89; -0,3279096
90; 0,6342875
91; 0,9059317
92; -0,2525724
93; -0,2936513
94; 0,1642886
95; 0,3963072
96; 0,2101344
97; 0,2991911
98; 1
99; -0,1364735
100; -0,2420062
101; 0,762015
102; -0,2040957
103; -0,3782996
104; -0,5704709
105; 0,2225842
106; -0,5575692
107; -0,1709502
108; -0,5143401
109; 0,7841471
110; -0,1806824
111; -0,7880577
112; -1
113; -0,8884416
114; -0,5979856
115; -0,03540943
116; 0,5473362
117; -0,6561629
118; -0,1427043
119; 0,9146115
120; 0,8082258
121; -0,4221052
122; 0,9387134
123; -0,3092729
124; -1
125; 0,316853
126; -0,5985862
127; 0,5790489
128; 0,4374809
129; -0,7752056
130; -0,2598776
131; -0,7962538
132; -0,8850762
133; 0,3788253
134; -0,09261046
135; -0,7968161
136; -0,008375529
137; 0,7134221
138; 0,8763753
139; 0,4853035
140; 0,130271
141; 0,5811076
142; -0,3463779
143; 0,2639458
144; -1
145; -0,1675392
146; -0,5018878
147; 0,342591
148; 0,3666325
149; -0,4426464
150; 0,06200427
151; 0,8511398
152; -0,2237384
153; -0,5436031
154; -0,3401346
155; 0,09082168
156; -0,632175
157; 0,2777807
158; -0,08922512
159; 0,7193612
160; 0,9230185
161; 0,02632721
162; 0,9421918
163; -0,4578394
164; -0,6602502
165; -0,1821084
166; -0,2614732
167; 0,5651115
168; -1
169; -0,8916259
170; 0,589956
171; -0,9820997
172; 0,7066544
173; 0,05560837
174; -0,601569
175; 0,2422772
176; -0,5110297
177; 0,004564319
178; 0,8760547
179; -0,8918954
180; -0,5375629
181; 0,5529445
182; 0,3432618
183; 0,8838072
184; -0,7805247
185; -0,5569196
186; 0,8583344
187; 0,7485655
188; 0,7658462
189; -0,8193809
190; 0,6809863
191; -0,6908244
192; 0,4621935
193; 0,07078464
194; 0,6139272
195; 0,6087969
196; -0,4696257
197; -0,1484258
198; -0,3262583
199; -0,4175235
200; -0,3242724
201; -0,08156984
202; -0,8989707
203; -0,7888122
204; 0,9676505
205; 0,007993594
206; -0,12971
207; -0,7244546
208; 0,7815724
209; -0,3887989
210; -0,04442262
211; 0,8244281
212; 0,3696721
213; -0,4008788
214; -0,3506218
215; -0,8288566
216; 0,1408459
217; 0,4867791
218; 0,4390762
219; 0,1884441
220; 0,3402906
221; -1
222; 0,545211
223; 0,3555661
224; 0,43484
225; 0,34401
226; 0,1252829
227; -0,4563834
228; -0,6153263
229; -0,5354572
230; 0,693684
231; 0,728645
232; -0,940133
233; -0,30836
234; 0,3591144
235; -0,269058
236; -0,05693182
237; -0,7884963
238; 0,6154901
239; -0,7884851
240; -0,09362016
241; -0,8235
242; 0,2945604
243; -0,4845894
244; 0,2495066
245; 0,5677612
246; -0,4198164
247; 0,09232869
248; -0,3745809
249; -0,3447014
250; -0,08363765
251; 0,1114104
252; 0,9692981
253; -0,09540331
254; 0,4834749
255; -0,2122446
256; -0,602547
257; -0,01370356
258; 0,1326056
259; 0,8762848
260; -1
261; -0,1566801
262; -0,06767336
263; 0,4611584
264; -0,879102
265; -0,950398
266; 0,2327182
267; 0,1710399
268; 0,7269753
269; 0,2732621
270; -0,3236287
271; -0,2617389
272; -0,1061052
273; 0,6544732
274; -0,2851798
275; -0,03388125
276; -0,5679026
277; 0,8071795
278; -0,0168308
279; 0,620623
280; 0,6832922
281; 0,2249663
282; -0,1028097
283; 0,02753393
284; -0,2653652
285; -0,1514108
286; 0,3581069
287; -0,6190726
288; 0,8287966
289; 0,7008781
290; -0,412656
291; -0,8239459
292; -0,2677279
293; -0,9706152
294; -0,01974015
295; 0,4057839
296; -0,8198729
297; -0,6597363
298; 0,5487483
299; 0,5887927
300; 0,5898175
301; 0,2499028
302; -0,5164809
303; -0,4635273
304; -0,1523893
305; -0,1636937
306; 0,3653975
307; 0,1013708
308; 0,1748691
309; 0,6325517
310; -0,03986693
311; 0,09056573
312; 0,635578
313; 0,3795141
314; 0,1093727
315; -0,3722629
316; 0,8733434
317; 0,2725464
318; 0,2132396
319; 0,3588463
320; 0,1688798
321; -0,531616
322; -0,1730354
323; 0,6254843
324; -0,6212041
325; -0,5578583
326; -0,5389958
327; -0,5206894
328; -0,9212887
329; -0,6850701
330; -0,5199393
331; -0,02467081
332; 0,7846304
333; 0,2671095
334; -0,1473233
335; 0,9738008
336; -0,1741428
337; -0,4415136
338; 0,01307591
339; -0,02758047
340; -0,6842829
341; -0,6819015
342; -0,05600568
343; 0,6233593
344; -0,5654304
345; 0,9664394
346; 0,9702891
347; -0,09656276
348; -0,641159
349; -0,6986834
350; 0,8105892
351; -0,1763194
352; -0,5739631
353; -0,1959898
354; 0,4235647
355; -0,06396704
356; -0,09784832
357; 0,5358386
358; 0,901224
359; -0,7357441
360; 0,2248121
361; -0,6343698
362; -0,05209833
363; -0,8296294
364; 0,5633541
365; 0,7094545
366; 0,7034343
367; 0,4625345
368; -0,6103485
369; -0,4942161
370; -0,0002223998
371; 0,1026341
372; 0,03494862
373; 0,1968242
374; 0,2954634
375; -0,4078369
376; -0,9738103
377; -0,5643975
378; -0,6454864
379; -0,1496076
380; 0,5901221
381; -0,3873068
382; -0,9338163
383; -0,0241285
384; 0,6306679
385; -0,7318965
386; 0,2396734
387; -0,8759419
388; 0,5649456
389; 0,1225608
390; 0,1905681
391; -0,04801743
392; 0,2554469
393; -0,8720645
394; 0,02258648
395; 0,08593064
396; 0,8410261
397; 0,2884141
398; -0,6116495
399; 0,4587639
400; -0,9132577
401; 0,3910144
402; 0,6083237
403; 0,9734251
404; 0,153332
405; 0,3969201
406; 0,6735446
407; -0,4975863
408; -0,4116082
409; -0,4735568
410; -0,642823
411; 0,6382646
412; -0,8929504
413; 0,5461678
414; 0,891985
415; 0,6238161
416; -0,7252334
417; -0,1386783
418; -0,8930676
419; 0,1119895
420; -0,516489
421; -0,24382
422; -0,007600658
423; -0,8809898
424; 0,6478477
425; -0,1096982
426; -0,7919498
427; 0,8391467
428; 0,686564
429; 0,7578013
430; 0,9689887
431; -0,7316329
432; -0,1380747
433; 0,5657517
434; 0,5271953
435; 0,03564034
436; -0,2283241
437; 0,1287782
438; -0,2679962
439; -0,7532969
440; 0,8039983
441; 0,3351066
442; -0,61724
443; 0,4462234
444; 0,827135
445; 0,1281043
446; 0,6044139
447; -0,3006142
448; -0,3545108
449; 0,7138463
450; 0,1616684
451; -0,007497713
452; 0,5111526
453; -0,004094414
454; 0,08401912
455; 0,5701459
456; -0,8707436
457; -0,08996945
458; 0,7253937
459; 0,9035794
460; -0,5301344
461; -0,4525945
462; 0,6919845
463; -0,1257761
464; 0,09057341
465; 0,1700401
466; 0,3859461
467; -0,5232499
468; -0,07851133
469; -0,2358263
470; 0,3095413
471; -0,4547225
472; -0,1625282
473; 0,9727491
474; 0,1815508
475; 0,443516
476; -0,6318107
477; -0,9988111
478; 0,8902556
479; -0,2662071
480; 0,9189988
481; 0,3330603
482; 0,9051774
483; -0,06850949
484; -0,01672067
485; -0,07207911
486; -0,3474794
487; -0,4854711
488; 0,8545914
489; 0,01709682
490; -0,4450659
491; 0,3592651
492; -0,6324865
493; -0,1028842
494; -0,4929572
495; -0,3158977
496; 0,5757213
497; 0,8046855
498; 0,4131292
499; 0,1044637
500; 0,1947671
501; 0,239604
502; 0,8361845
503; 0,2402812
504; -0,2683263
505; -0,04609847
506; -0,04789495
507; 0,7784927
508; -0,6924846
509; 0,03453644
510; -0,4764629
511; 0,6774371
512; -0,8009334
513; 0,6957693
514; 0,7136719
515; -0,1586534
516; 0,509697
517; -0,7783173
518; 0,147995
519; -0,4742395
520; 0,1182384
521; -0,02128127
522; 0,1596504
523; 0,7905385
524; -0,9953583
525; 0,2093611
526; 0,7090555
527; 0,3020201
528; 0,6228001
529; -0,8855748
530; 0,2519062
531; -0,5416023
532; -0,8605913
533; 0,6170714
534; -0,06738714
535; 0,8546836
536; 0,2918212
537; -0,1891496
538; -0,2681111
539; -0,01816843
540; -0,6006875
541; -0,6606328
542; 0,8120174
543; 0,9000968
544; -0,2935053
545; 0,2716209
546; 0,1215149
547; -0,3594849
548; 0,1806936
549; -0,834605
550; -0,8784954
551; -0,9644899
552; 0,9144328
553; -0,4903916
554; -0,6322277
555; -0,5428132
556; 0,5165347
557; -1
558; -0,140194
559; -0,7705779
560; 0,926143
561; -0,4939526
562; -0,04036161
563; 0,3085836
564; -0,5452455
565; 0,01206316
566; 0,8465297
567; 0,5049729
568; -0,5664438
569; -0,9437203
570; -0,534731
571; 0,2372513
572; -0,4807331
573; 0,4213748
574; 0,7448164
575; 0,343754
576; 0,7350767
577; 0,1468984
578; -0,7691941
579; 0,9648026
580; 0,2847424
581; 0,1969332
582; -0,07602058
583; 0,7080039
584; 1
585; 0,311265
586; -0,5486106
587; -0,4685611
588; -0,4038551
589; -0,1282966
590; -0,9233213
591; -0,2959778
592; 0,9519671
593; -0,9229816
