GeneIndex;Weight
0; 0,8469242
1; 0,3228694
2; -0,5760953
3; -0,7914999
4; 0,9299553
5; -0,8132191
6; -0,4096515
7; -0,2461157
8; -0,6361203
9; 0,05245616
10; -1
11; -0,6853374
12; -0,6349819
13; 0,1007455
14; 1
15; -0,1441463
16; -0,9413773
17; 0,126179
18; -0,8450058
19; 0,4246985
20; -0,7078897
21; -0,4462696
22; 0,05269725
23; -0,1457959
24; 0,7895561
25; -0,1379494
26; 0,6611586
27; -0,6926284
28; -0,07690571
29; -0,8693971
30; -0,2090397
31; -0,4901489
32; 0,9776929
33; 0,3687502
34; 0,3523203
35; -0,7283226
36; -0,6122677
37; 0,8605184
38; -0,4881947
39; -0,4367496
40; -0,01257017
41; -0,4806352
42; 0,5968255
43; 0,1418986
44; -0,08234849
45; 0,8127232
46; -0,4991234
47; 0,8389789
48; -0,4245477
49; 0,8597907
50; 0,1691127
51; 0,1532235
52; -0,3408391
53; -0,2459958
54; -0,8891891
55; 0,9701314
56; 0,7473025
57; -0,5910686
58; -0,4350287
59; 0,580497
60; 0,02055412
61; -0,7943995
62; 0,5087106
63; -0,8243753
64; 0,9481227
65; -0,6883065
66; -0,8155299
67; -0,08581785
68; 0,563917
69; -0,1109063
70; 0,6115139
71; 0,7297974
72; -0,03803382
73; -0,9191387
74; -1
75; -0,7685967
76; -1
77; 1
78; 0,5041383
79; 0,3713724
80; -0,3172834
81; -0,2722261
82; 0,09646987
83; -0,5044433
84; 0,1975142
85; 0,4482107
86; 0,4710277
87; 0,4703819
88; -0,1023851
89; -0,338945
90; 0,5539513
91; 0,9391316
92; -0,01201792
93; -0,2804318
94; 0,1159454
95; 0,2715649
96; 0,1102067
97; 0,1941625
98; 0,5731728
99; -0,2935531
100; -0,5159593
101; 0,7082117
102; 0,208951
103; -0,5145687
104; -0,2830319
105; 0,5526307
106; -0,92431
107; 0,1613415
108; -0,7348713
109; 1
110; 0,01023833
111; -0,6358159
112; -0,8843681
113; -0,7187383
114; -0,5660604
115; 0,303156
116; 0,6996874
117; -0,5574558
118; -0,2959159
119; 0,5628566
120; 0,798553
121; -0,426948
122; 1
123; 0,0483227
124; -0,648676
125; -0,002357394
126; -0,7779204
127; 0,5273398
128; 0,3747075
129; -0,9460487
130; -0,009599224
131; -0,7893122
132; -0,8701432
133; 0,4950788
134; 0,08687894
135; -0,8291391
136; -0,09377592
137; 0,8221322
138; 0,6555324
139; 0,2445916
140; 0,09179857
141; 0,8007107
142; -0,1676113
143; 0,3906818
144; -0,9910057
145; -0,4156451
146; -0,5388004
147; 0,6617197
148; -0,08153484
149; -0,547479
150; -0,5189874
151; 0,7879004
152; -0,4168684
153; -0,8373795
154; -0,2573709
155; 0,1063111
156; -0,9307961
157; 0,1719622
158; 0,1121127
159; 0,7485738
160; 0,94599
161; 0,1181251
162; 0,8990631
163; 0,1146904
164; -0,7723648
165; -0,4504707
166; -0,3776057
167; 0,2731508
168; -0,9262497
169; -0,9929712
170; 0,5706503
171; -0,5512705
172; 0,653036
173; 0,1329993
174; -0,7186853
175; 0,2025659
176; 0,03187205
177; 0,1247929
178; 0,5760747
179; -0,6134676
180; -0,03861391
181; 0,2978432
182; -0,02851618
183; 0,6849892
184; -0,7153517
185; -0,4913449
186; 0,6253086
187; 0,8667542
188; 0,8446798
189; -0,4703019
190; 0,4597327
191; -0,9680096
192; 0,4790041
193; 0,1502883
194; 0,7483452
195; 0,7825346
196; -0,5873515
197; -0,1768025
198; -0,2345674
199; -0,4308219
200; -0,3272275
201; -0,1951123
202; -0,8368255
203; -0,4621347
204; 1
205; -0,2438748
206; 0,2448425
207; -0,7978001
208; 0,7156525
209; -0,2050441
210; -0,1615742
211; 1
212; 0,4474366
213; -0,09506457
214; -0,3643638
215; -0,769918
216; -0,1082432
217; 0,6943475
218; 0,4616114
219; 0,1159083
220; -0,04959309
221; -0,8309556
222; 0,7754753
223; 0,6386617
224; 0,4140088
225; 0,5589111
226; -0,03923982
227; -0,4030181
228; -0,6151004
229; -0,5922488
230; 0,8132291
231; 0,8133538
232; -0,6318391
233; -0,4422162
234; 0,2043884
235; -0,5002139
236; -0,2189245
237; -0,6679762
238; 0,6661926
239; -0,7543368
240; -0,1690473
241; -0,7607512
242; 0,3469056
243; -0,7240623
244; 0,1845382
245; 0,8056291
246; -0,3110831
247; 0,2305467
248; -0,569926
249; -0,1857531
250; 0,1570224
251; -0,09306929
252; 0,8960741
253; 0,2134468
254; 0,243166
255; -0,0475215
256; -0,1909713
257; 0,2472449
258; 0,02533983
259; 0,6049491
260; -0,7653286
261; -0,2373684
262; 0,2606551
263; 0,4273782
264; -0,9505801
265; -0,8225905
266; 0,2839261
267; 0,2975544
268; 0,8246599
269; 0,3160606
270; -0,4744041
271; -0,4299606
272; -0,1498578
273; 0,7214904
274; -0,4876496
275; -0,3774309
276; -0,3854291
277; 0,5627584
278; -0,2053161
279; 0,6887493
280; 0,6477457
281; 0,3262272
282; -0,2645354
283; -0,01839057
284; -0,2992691
285; -0,02126457
286; 0,460561
287; -0,3613862
288; 0,8242061
289; 0,6310744
290; -0,3060949
291; -0,8951666
292; -0,3975274
293; -0,8853888
294; 0,4813247
295; 0,4606481
296; -1
297; -0,9409373
298; 0,9618369
299; 0,8079418
300; 0,9472039
301; 0,5516813
302; -0,5957723
303; -0,8269435
304; 0,0139254
305; -0,1085226
306; 0,508588
307; -0,09949183
308; -0,1016196
309; 0,9483649
310; 0,0346873
311; 0,02418952
312; 0,3976324
313; 0,2966916
314; 0,1673937
315; -0,1809415
316; 0,8450566
317; 0,2274075
318; 0,5292488
319; -0,07897314
320; 0,2755007
321; -0,7192881
322; -0,09442079
323; 0,4912206
324; -0,3355533
325; -0,5527248
326; -0,2598554
327; -0,5210559
328; -0,9374038
329; -0,6662295
330; -0,5727482
331; 0,1904988
332; 0,6421366
333; 0,4087814
334; -0,2066808
