GeneIndex;Weight
0; -0,8941087
1; 0,1052599
2; 0,5282785
3; 0,7902292
4; -0,6934667
5; -0,07785928
6; -0,3450354
7; -0,7497178
8; -0,6449401
9; -0,2626132
10; -0,577425
11; 0,7569884
12; -0,5244813
13; 0,4548326
14; -0,7504582
15; 0,5101604
16; 0,9960231
17; 0,2466539
18; 0,3448339
19; -0,8465455
20; -0,4082922
21; 0,1437061
22; 0,9181573
23; 0,3300889
24; 0,1089911
25; -0,6249869
26; 0,3030394
27; -0,1270806
28; 0,8380224
29; 0,17797
30; 0,4404914
31; 0,1496775
32; -0,4714181
33; -0,7408751
34; -0,805693
35; 0,6192849
36; 0,8906517
37; -0,9473442
38; 0,7576278
39; 0,0767926
40; 0,1278806
41; 0,3536178
42; 0,560551
43; 0,9004935
44; -0,4963959
45; 0,9768533
46; 0,3491794
47; 0,4552189
48; -0,7580658
49; -0,1700736
50; 0,6856009
51; -0,7131632
52; 0,7236587
53; 0,62744
54; 1
55; 0,5889704
56; 0,4099807
57; -0,9291687
58; -0,001560118
59; -0,7151863
60; 0,9072642
61; 0,6068601
62; 0,3979309
63; 0,5561093
64; 0,3369066
65; 0,5539753
66; 0,04947388
67; -0,7592309
68; -0,3046334
69; -0,4801769
70; 0,8788683
71; 0,4707191
72; -0,6944527
73; -0,3080043
74; 0,3433786
75; 0,1144017
76; -0,1956375
77; -0,5497656
78; -0,1016007
79; -0,618746
80; 0,8093526
81; -0,4666161
82; 0,3483271
83; -0,3064671
84; 0,928893
85; -0,8337855
86; 0,647499
87; 0,09064626
88; 0,5965253
89; -0,7264425
90; -0,576783
91; -0,8751355
92; -0,3048003
93; -0,4402688
94; 0,4404372
95; -0,3295295
96; -0,9902033
97; -0,7306833
98; -1
99; -0,1643891
100; -0,2135626
101; -0,8415186
102; 0,3643254
103; -0,5050653
104; 0,8466404
105; -0,7409895
106; -0,7016456
107; 0,6403671
108; 0,8644688
109; 0,8916064
110; -0,708093
111; 0,6433118
112; 0,8779364
113; -0,1114891
114; -0,6892522
115; -0,1890204
116; 0,974846
