Generation;Fitness
69;0,009586897
69;0,5833224
69;15,64794
69;0,4250971
69;15,30156
69;0,06851248
69;0,7538836
69;0,1885729
69;15,4043
69;0,03666555
69;0,08275782
69;15,53001
69;0,119703
69;15,05547
69;15,51596
69;0,01362818
69;15,33793
69;0,1382957
69;-0,14
69;15,10352
69;0,1552588
69;0,1041171
69;15,04613
69;15,09416
69;15,19148
69;15,70342
69;0,03459137
69;15,41541
69;15,6996
69;0,0138046
69;0,1082359
69;0,09244712
69;15,44677
69;0,1547381
69;0,1295796
69;0,42751
69;0,2342039
69;15,39156
69;0,1086463
69;15,66088
69;15,44369
69;15,35475
69;15,38475
69;0,05486441
69;0,07272301
69;15,42562
69;15,49562
69;0,4336347
69;0,2213643
69;14,96095
69;0,5610081
70;15,79233
70;15,75841
70;15,7664
70;15,74577
70;15,76233
70;15,655
70;15,81829
70;0,3784514
70;15,74321
70;15,72029
70;15,69886
70;15,80138
70;15,80138
70;15,79233
70;15,74841
70;15,76075
70;15,59939
70;15,62005
70;15,80986
70;15,62005
70;15,59702
70;15,69292
70;15,7303
70;15,68602
70;15,79986
70;15,77422
70;0,5047129
70;15,51628
70;15,54903
70;15,76075
70;15,6301
70;15,7019
70;15,60044
70;15,63364
70;15,75841
70;15,65321
70;0,5556449
70;15,69577
70;15,37978
70;15,71602
70;15,81678
70;0,8242645
70;15,80138
70;15,72841
70;15,55921
70;15,63345
70;15,0539
70;15,71853
70;15,7303
70;15,80138
70;15,25915
70;15,59939
70;15,7464
70;15,74577
70;14,96582
70;15,74577
70;15,73853
70;15,7303
70;15,77422
70;15,58588
71;15,32269
71;0,5580729
71;15,46814
71;15,1132
71;15,05973
71;0,2182692
71;15,18778
71;15,03446
71;-0,1152152
71;0,6152048
71;15,40323
71;15,52585
71;15,6316
71;15,38454
71;15,62677
71;0,3705276
71;15,43093
71;15,39292
71;15,42292
71;0,5845029
71;15,5816
71;0,2474383
71;15,23404
71;15,30041
71;15,07306
71;14,72162
71;15,72557
71;0,5255805
71;15,5116
71;0,2991771
71;15,25009
71;15,48034
71;15,51322
71;15,06727
71;15,21404
71;15,33637
71;0,4576032
71;14,90085
71;15,67779
71;14,93446
71;15,49799
71;15,31244
71;0,04315931
71;0,4260227
71;15,38323
71;0,5562798
71;15,39292
71;15,17073
71;15,7094
71;14,90089
71;15,42637
71;15,64677
71;15,35073
71;0,2922103
71;15,19411
71;0,6279497
71;15,15978
71;15,72557
71;15,41577
71;15,71738
72;0,4092677
72;0,4722095
72;0,350556
72;0,4928249
72;0,361501
72;0,4160418
72;0,5475016
72;0,3055574
72;0,318175
72;0,5653212
72;0,1910492
72;0,3640589
72;0,5991735
72;0,5012133
72;0,3022494
72;0,4922825
72;0,418799
72;0,130368
72;0,2684533
72;0,17822
72;0,2862211
72;0,3061823
72;0,3659772
72;0,4935915
72;0,4640892
72;0,473923
72;0,5766966
72;0,3608209
72;0,3529243
72;0,3646199
72;0,2710194
72;0,2023415
72;0,4124936
72;0,5083616
72;0,2611801
72;0,441912
72;0,1381354
72;0,5282795
72;0,1996416
72;0,3686778
72;0,1606217
72;0,4242603
72;0,528475
72;0,1600308
72;0,4878296
72;0,3704758
72;0,2789056
72;0,1849826
72;0,4107368
72;0,5564546
72;0,3621927
72;0,5043682
72;0,5354038
72;0,5542327
72;0,3851883
72;0,1661997
72;15,63462
72;0,4719271
72;0,4555855
72;0,2690891
73;-0,11
73;-0,23
73;-0,0005380381
73;-0,09386533
73;-0,07168931
73;15,37411
73;-0,14
73;-0,16
73;-0,13
73;-0,14
73;-0,2206194
73;0
73;-0,07
73;-0,19
73;15,5596
73;-0,1863988
73;0,4350583
73;-0,11
73;-0,16
73;-0,1540321
73;0,0739736
73;-0,15
73;-0,2
73;-0,03
73;-0,03
73;0
73;-0,1201701
73;-0,14
73;15,63756
73;-0,03
73;-0,2
73;-0,03064454
73;-0,22
73;-0,25
73;-0,19
73;-0,04708829
73;0,9091384
73;0,2802969
73;-0,2071642
73;-0,27
73;15,45444
73;0,3317178
73;-0,1175513
73;-0,02108626
73;0
73;-0,15
73;-0,03676803
73;-0,1325747
73;-0,09851387
73;0
73;-0,2080062
73;-0,2
73;-0,12
73;15,67337
73;-0,19
73;-0,14
73;-0,09
73;-0,19
73;-0,25
73;-0,09
74;0,6858954
74;15,18915
74;0,2016892
74;0,6556724
74;0,4500235
74;0,5938535
74;15,30517
74;-0,2220856
74;15,1388
74;0,6509303
74;0,7328912
74;0,7473929
74;0,7697811
74;0,7857612
74;0,7133089
74;0,7519499
74;0,8593094
74;-0,18
74;0,8427715
74;15,0488
74;0,5644067
74;15,0161
74;0,5686281
74;14,99491
74;0,02553298
74;14,9293
74;-0,09999999
74;0,5718824
74;0,7233176
74;0,4613512
74;0,6786571
74;0,1593752
74;15,47769
74;0,7728716
74;15,20879
74;0,5499057
74;0,6621719
74;0,5439103
74;0,5723926
74;0,5497646
74;15,42453
74;0,8852827
74;15,21205
74;0,1536473
74;0,5202732
74;0,7838159
74;0,4789898
74;-0,04
74;0,7933695
74;0,82785
74;0,6508119
74;15,15558
74;0,3235181
74;-0,1926872
74;0,6844001
74;0,7532991
74;0,5716243
74;0,571897
74;15,38224
74;0,4756563
75;-0,468148
75;-0,09119675
75;-0,28
75;-0,29
75;-0,169962
75;-0,08
75;-0,3025191
75;-0,04463699
75;-0,05142125
75;-0,07
75;-0,07
75;-0,1414739
75;0,08686034
75;-0,05973061
75;0,06611587
75;0,02803137
75;-0,2117563
75;-0,1220906
75;-0,105669
75;-0,02787245
75;-0,05009612
75;0,05303496
75;-0,009753803
75;-0,3569598
75;-0,08828246
75;0,06458352
75;-0,1172336
75;0,04789526
75;0,01526144
75;0,07604345
75;-0,034092
75;-0,1148815
75;0,1747964
75;-0,12
75;-0,2973076
75;-0,1116434
75;0,08253449
75;-0,29
75;0,136918
75;-0,09
75;-0,12
75;-0,1296228
75;0,3325536
75;-0,05534169
75;0,04748315
75;-0,06087576
75;-0,1196098
75;0,04192874
75;0,4302949
75;-0,06168265
75;-0,3736976
75;-0,3475903
75;-0,1685309
75;-0,06578911
75;0,04812907
75;-0,07
75;0,4250618
75;-0,11
75;-0,1880806
75;-0,03
76;15,58242
76;-0,2
76;15,36891
76;15,34524
76;15,45659
76;15,77508
76;15,6872
76;15,74511
76;-0,14
76;15,72157
76;15,70428
76;15,46339
76;15,63479
76;15,73289
76;15,72157
76;15,13548
76;15,61179
76;15,69847
76;15,555
76;15,64074
76;15,20509
76;15,75089
76;-0,08
76;15,72289
76;-0,11
76;15,66371
76;15,62891
76;15,45725
76;15,68285
76;15,75691
76;15,43038
76;15,535
76;15,10427
76;15,6872
76;0,06882577
76;15,70995
76;-0,19
76;15,6872
76;15,75089
76;15,37655
76;14,80565
76;-0,19
76;15,20895
76;15,43339
76;15,65223
76;15,72157
76;15,79358
76;15,56069
76;15,75089
76;15,67527
76;15,75691
76;15,64637
76;15,17941
76;15,79358
76;15,75691
76;15,55406
76;-0,23
76;15,68153
76;15,58242
76;15,5533
77;15,68922
77;15,67409
77;15,75239
77;15,68922
77;15,62669
77;15,70423
77;15,61753
77;15,76069
77;15,71962
77;15,76898
77;15,79469
77;15,80337
77;15,76069
77;15,70423
77;15,63172
77;15,68557
77;15,72737
77;15,78611
77;15,71962
77;15,60333
77;15,68139
77;15,72737
77;15,76069
77;15,69662
77;15,36056
77;15,75239
77;15,68139
77;15,65239
77;15,7775
77;15,76069
77;15,49488
77;15,68922
77;15,71175
77;15,79469
77;15,78611
77;15,74414
77;15,62436
77;15,65942
77;15,63172
77;15,74414
77;15,75239
77;15,65942
77;15,65239
77;15,70423
77;15,75239
77;15,62436
77;15,71175
77;15,66669
77;15,73557
77;15,71175
77;15,78611
77;15,71962
77;15,73557
77;15,65942
77;15,71962
77;15,66669
77;15,72737
77;15,72737
77;15,76898
77;15,3843
78;0,3468904
78;15,38054
78;0,3932409
78;15,51245
78;15,4246
78;15,31136
78;15,57775
78;15,46487
78;15,63793
78;15,61581
78;15,2647
78;15,56822
78;15,60822
78;15,6732
78;15,58297
78;15,68149
78;15,65663
78;15,61373
78;0,7687361
78;0,8034171
78;15,48487
78;15,61955
78;15,63955
78;15,2746
78;15,49245
78;15,19818
78;15,6732
78;15,58297
78;0,1879279
78;15,58068
78;15,49856
78;15,58068
78;15,56041
78;0,4429052
78;15,60822
78;15,64793
78;15,56297
78;15,5852
78;15,6732
78;15,63482
78;15,53438
78;15,47543
78;15,46487
78;15,64663
78;15,10456
78;15,62151
78;15,63151
78;15,54149
78;15,10801
78;15,23786
78;15,49674
78;15,34045
78;15,6732
78;15,65663
78;15,52149
78;15,45811
78;15,6632
78;15,54857
78;15,61955
78;15,52674
79;0,3041633
79;-0,003540631
79;0,02814974
79;0,1127004
79;0,1216209
79;0,2124943
79;0,005360959
79;0,2876783
79;0,2369677
79;0,110128
79;0,201865
79;0,2127503
79;0,3423114
79;0,1790286
79;0,05049189
79;0,2327358
79;0,009626761
79;0,2425116
79;0,1909315
79;0,2765716
79;-0,01508184
79;0,2246911
79;0,1036853
79;0,1366506
79;-0,05469346
79;0,0479692
79;0,0552223
79;0,02998588
79;0,2649459
79;0,05063308
79;0,2363894
79;15,18068
79;0,1581455
79;-0,07223784
79;0,2862004
79;0,190157
79;0,3325549
79;0,1335835
79;0,0145431
79;-0,04
79;0,2537509
79;0,258052
79;0,2965498
79;0,01054207
79;0,09967995
79;0,101438
79;0,1119567
79;0,233626
79;0,2660373
79;0,07315749
79;0,278827
79;0,01520174
79;0,04690153
79;0,01394251
79;0,1663286
79;0,09600454
79;0,2878498
79;0,01313021
79;0,1499357
79;0,2045686
80;15,58843
80;14,99644
80;15,66393
80;15,55414
80;15,44844
80;15,59315
80;15,44043
80;15,46438
80;0,4297549
80;0,6995544
80;15,27628
80;15,70344
80;15,75917
80;15,40135
80;15,72893
80;15,57576
80;15,68393
80;15,47438
80;15,34628
80;15,29012
80;15,68811
80;0,7055371
80;14,46743
80;0,4272051
80;15,69655
80;15,107
80;15,64065
80;14,90644
80;15,78917
80;15,43543
80;15,55402
80;0,4983734
80;15,08325
80;15,58315
80;15,27482
80;15,67844
80;15,7515
80;15,62811
80;0,4673793
80;15,277
80;15,63315
80;15,64091
80;15,27023
80;15,78646
80;15,60999
80;0,593504
80;15,36298
80;15,66065
80;15,17356
80;15,62811
80;15,67151
80;15,51843
80;0,6456547
80;15,61315
80;14,727
80;15,18046
80;15,62691
80;15,62315
80;15,50691
80;15,4397
81;15,54985
81;15,69247
81;15,65654
81;15,58644
81;15,36527
81;15,68654
81;15,4912
81;15,70247
81;15,65654
81;15,49236
81;15,40785
81;0,8397204
81;15,6231
81;15,6431
81;15,58402
81;15,48933
81;15,71911
81;15,52546
81;15,64091
81;15,53644
81;15,71911
81;15,30781
81;15,65091
81;15,6551
81;15,11538
81;15,57985
81;15,70911
81;15,45438
81;15,68429
81;15,68091
81;15,53179
81;15,60402
81;0,7543534
81;15,63509
81;15,52108
81;15,70247
81;15,70091
81;15,55236
81;15,35998
81;15,59263
81;15,53455
81;15,60509
81;15,67863
81;15,61985
81;15,64091
81;15,29527
81;15,59509
81;15,53546
81;15,5751
81;15,54113
81;15,6531
81;15,62535
81;15,59535
81;15,58933
81;0,6561685
81;15,69247
81;15,71091
81;15,59535
81;15,59263
81;15,54124
82;15,62239
82;15,48966
82;15,65921
82;-0,59
82;15,53088
82;-0,27
82;-0,02
82;14,95667
82;-0,08
82;-0,14
82;15,57728
82;-0,28
82;-0,07
82;15,68129
82;15,62769
82;15,21626
82;15,53036
82;15,64848
82;15,64313
82;15,51966
82;15,63265
82;-0,07
82;15,6868
82;-0,06
82;15,65921
82;-0,33
82;15,62769
82;-0,13
82;15,33799
82;15,61728
82;15,63794
82;15,586
82;15,55607
82;15,60193
82;15,64848
82;-0,17
82;-0,32
82;15,67581
82;15,60198
82;-0,29
82;15,48489
82;15,65921
82;-0,15
82;-0,25
82;0,7354159
82;15,57596
82;15,65384
82;15,64848
82;15,53575
82;15,10431
82;15,3333
82;-0,29
82;15,40351
82;-0,12
82;15,53088
82;-0,26
82;15,64848
82;-0,19
82;14,96498
82;-0,26
83;0,5916374
83;0,6429334
83;0,6667458
83;0,5039291
83;0,2096771
83;0,5018272
83;0,6832464
83;0,4797201
83;0,670852
83;0,5274756
83;0,6087668
83;0,7702458
83;0,5424066
83;0,5620479
83;0,7559757
83;0,6703529
83;0,5673721
83;0,5314073
83;0,5159428
83;0,6336715
83;0,6066744
83;0,5588572
83;0,5920762
83;0,3794969
83;0,385903
83;15,12545
83;0,8037559
83;0,679913
83;0,4738038
83;0,5114959
83;0,2860062
83;0,6458853
83;0,5428694
83;0,3785329
83;0,5332288
83;0,6257637
83;0,4593729
83;0,5422385
83;0,5674747
83;0,4879666
83;0,489172
83;0,5702004
83;0,7479352
83;0,5880054
83;0,8089535
83;0,4048554
83;0,5362561
83;0,5583135
83;0,418125
83;0,3576142
83;0,3819839
83;0,6047491
83;0,6306195
83;0,5878245
83;0,4758696
83;0,6033009
83;0,5516241
83;0,589939
83;0,6269171
83;0,5202669
84;-0,1142859
84;0,5335904
84;0,2927242
84;-0,002907174
84;0,107623
84;0,3048007
84;0,299809
84;0,4794745
84;15,63269
84;15,79347
84;0,2914745
84;15,65269
84;0,4533973
84;15,78347
84;0,476951
84;0,3352368
84;0,5578171
84;-0,07
84;0,365734
84;0,4049284
84;0,5171031
84;0,4250815
84;0,4052626
84;0,3900847
84;0,5085802
84;15,80604
84;15,81242
84;0,4178132
84;0,5211135
84;0,4197532
84;0,2988001
84;0,456734
84;0,4930982
84;0,4446933
84;0,01387893
84;0,2481736
84;0,3493938
84;0,3990905
84;-0,22
84;0,4551717
84;-0,11
84;0,3213702
84;0,3954089
84;0,440467
84;0,03425447
84;0,3968647
84;0,2835456
84;0,1556486
84;0,06347897
84;0,2794622
84;0,3679249
84;0,5301253
84;0,5312494
84;0,2685473
84;0,3757583
84;0,03601653
84;0,4879095
84;15,60835
84;0,2735218
84;0,5638551
85;0
85;0
85;-0,34
85;-0,02
85;0
85;-0,18
85;0
85;0
85;0
85;-0,01
85;0,7183816
85;-0,41
85;-0,03
85;-0,08
85;-0,09
85;0
85;0
85;0
85;-0,01
85;0
85;0
85;0
85;-0,09999999
85;0
85;-0,04
85;0
85;0
85;0
85;-0,16
85;0
85;-0,43
85;0,7290133
85;0
85;-0,02
85;0
85;-0,38
85;0
85;-0,04
85;0
85;-0,09
85;0
85;0
85;-0,05
85;0
85;0
85;0
85;0
85;0
85;-0,03918337
85;0,5195715
85;0
85;0
85;0
85;0
85;0
85;0
85;-0,02
85;0
85;0
85;-0,16
86;0,4470121
86;0,5081632
86;0,5295249
86;0,09906204
86;0,7553116
86;0,4888642
86;0,661835
86;0,624296
86;0,6190514
86;0,669452
86;0,6726805
86;0,4524398
86;0,5627463
86;0,6534969
86;0,4173811
86;0,4877537
86;0,5276603
86;0,6373073
86;0,6626519
86;0,5741327
86;0,6465948
86;0,5942456
86;0,6983152
86;0,4532309
86;0,7643204
86;0,5850365
86;0,5919468
86;0,388538
86;0,6165415
86;0,6080629
86;0,7365685
86;0,5480995
86;0,6116934
86;0,7436568
86;0,7640296
86;0,6985528
86;0,370458
86;0,6284424
86;0,7240528
86;0,5970641
86;0,6772226
86;0,5501875
86;0,4410318
86;0,284265
86;0,5054371
86;0,6644853
86;0,7251573
86;0,5006945
86;0,7571215
86;0,5762734
86;0,7852808
86;0,6364768
86;0,6360052
86;0,6536224
86;0,4158505
86;0,6838032
86;0,6719538
86;0,581267
86;0,4868948
86;0,7869413
87;15,88441
87;15,60421
87;15,84409
87;15,77715
87;15,80126
87;15,83049
87;15,88441
87;15,87441
87;15,79126
87;15,86356
87;14,93194
87;15,83722
87;15,80409
87;15,82705
87;15,57801
87;15,81102
87;15,56913
87;0,2940024
87;15,86044
87;15,82722
87;15,80715
87;15,759
87;15,57084
87;15,17504
87;15,83102
87;15,77102
87;15,79409
87;15,79487
87;15,73331
87;15,6979
87;15,87441
87;15,48065
87;14,99126
87;15,87044
87;15,86044
87;15,84409
87;15,81487
87;15,76097
87;15,88187
87;0,2614776
87;15,72235
87;15,59142
87;15,88441
87;15,82705
87;15,30903
87;0,2400021
87;15,86356
87;15,76331
87;15,81356
87;15,78316
87;15,85049
87;15,84409
87;0,416554
87;15,87441
87;0,6557516
87;15,79316
87;15,59427
87;15,84409
87;15,79715
87;15,64913
88;15,7412
88;15,70012
88;15,59349
88;15,62623
88;0,4262955
88;0,4242201
88;15,66432
88;15,62842
88;15,70012
88;15,65986
88;-0,03
88;-0,95
88;15,08233
88;-0,02
88;0,3499803
88;0,2862325
88;0,3381295
88;0,4117584
88;-0,01
88;15,62872
88;15,62197
88;0,5424478
88;15,66623
88;-0,27
88;15,61802
88;-0,17
88;0,5279943
88;0,3822506
88;15,46079
88;0,4861607
88;15,67444
88;15,66444
88;15,71727
88;15,73172
88;-0,07
88;15,71798
88;0,2084771
88;15,72645
88;15,72266
88;15,7134
88;15,70012
88;0,3724136
88;15,10667
88;15,70265
88;15,58197
88;0,3749142
88;15,61802
88;15,61623
88;0,5020624
88;15,60985
88;15,7412
88;15,65583
88;15,71645
88;0,3515112
88;-0,16
88;15,59425
88;15,6326
88;15,67623
88;-0,04
88;15,71266
89;0,2649837
89;0,1795547
89;0,4211948
89;0,4290647
89;0,2643871
89;0,1089747
89;0,3473381
89;0,2170754
89;0,257243
89;0,2065831
89;0,0537913
89;0,137664
89;0,3084778
89;0,4013261
89;0,4394132
89;0,1068446
89;0,2379371
89;0,2158125
89;0,4317858
89;0,5003085
89;0,01019218
89;0,1183253
89;0,3249812
89;0,2736957
89;0,3476231
89;0,2700803
89;0,3498219
89;0,3627936
89;0,2916807
89;0,1135397
89;0,2241208
89;0,2286434
89;0,10531
89;0,2393451
89;0,2251656
89;0,334092
89;0,3411821
89;0,2517849
89;0,2752547
89;0,2459263
89;0,2940198
89;0,3361663
89;0,3586325
89;0,2172682
89;0,2998603
89;0,3945882
89;0,2978149
89;-0,004978035
89;0,3247869
89;0,04245668
89;0,3812299
89;0,3456367
89;0,4405487
89;0,3558508
89;0,1089785
89;0,08744043
89;0,2628174
89;0,4058645
89;0,2965678
89;0,4342185
90;0,02112885
90;-0,04
90;0,1038844
90;0,3470579
90;0,1642732
90;-0,1548785
90;0,1998788
90;-0,15
90;0,1479861
90;0,09849598
90;0,4277071
90;-0,2070427
90;-0,43
90;0,05956769
90;0
90;-0,26
90;-0,4529088
90;0,1916366
90;-0,07
90;0,4907874
90;0,1979121
90;0,06229284
90;0,1289447
90;-0,1096362
90;-0,04
90;0,3660715
90;0,3877057
90;-0,008943876
90;-0,1975989
90;0,2961584
90;0,1544526
90;-0,21
90;0,2462257
90;0,3089442
90;0,170373
90;0,2618005
90;0
90;-0,001648061
90;-0,06055985
90;0,2972453
90;-0,3093033
90;0,1715248
90;-0,1959544
90;-0,3
90;-0,09457731
90;-0,07474834
90;-0,1980186
90;0,4475927
90;0,04646758
90;0,3775549
90;-0,1851464
90;0,2725861
90;-0,4593511
90;-0,1522669
90;-0,02
90;0,06591988
90;0,6120968
90;-0,09255037
90;-0,01244152
90;0,3074025
91;-0,37
91;-0,83
91;-0,34
91;-0,19
91;-0,44
91;-0,09999999
91;-0,47
91;15,40961
91;-0,03
91;-0,31
91;-0,75
91;-0,84
91;-0,67
91;15,49906
91;15,28238
91;-0,33
91;15,37563
91;-0,79
91;-0,84
91;-0,36
91;-0,69
91;-0,26
91;15,46833
91;15,56121
91;-0,33
91;-0,6
91;15,44216
91;-0,09
91;15,51094
91;-0,42
91;-0,54
91;15,17829
91;-0,09
91;-0,25
91;-0,22
91;-0,75
91;-0,42
91;-0,24
91;-0,05
91;-0,51
91;-0,6
91;-0,63
91;15,26786
91;-0,74
91;-0,33
91;0,3358079
91;-0,85
91;-0,78
91;-0,11
91;-0,57
91;-0,07
91;-0,53
91;-0,09
91;-0,82
91;-0,34
91;-0,6
91;-0,74
91;-0,16
91;-0,6
91;-0,78
92;15,74363
92;15,7768
92;15,83011
92;15,78306
92;15,70427
92;15,82319
92;15,78306
92;15,77059
92;15,75363
92;15,78306
92;15,72618
92;15,80286
92;15,77059
92;15,69288
92;15,71545
92;15,77059
92;15,79632
92;15,73158
92;15,76493
92;15,80286
92;15,69288
92;15,64995
92;15,70427
92;15,78306
92;15,78934
92;15,79632
92;15,80286
92;15,42194
92;15,78996
92;15,7768
92;0,7335398
92;15,79632
92;15,51291
92;15,76493
92;15,73746
92;15,80286
92;15,78306
92;15,78306
92;15,81626
92;15,7768
92;15,70996
92;15,49018
92;15,58777
92;15,36392
92;15,7768
92;15,71545
92;15,7768
92;15,80934
92;15,76493
92;15,78632
92;15,76493
92;15,80286
92;15,79632
92;15,80286
92;15,45058
92;15,57372
92;15,82319
92;15,79632
92;15,73158
92;15,7568
93;15,8442
93;15,79804
93;15,8442
93;15,65129
93;15,8442
93;15,8442
93;15,852
93;15,8442
93;15,83673
93;15,63962
93;15,8442
93;15,82973
93;15,852
93;15,82279
93;15,82279
93;15,83673
93;15,83673
93;15,8442
93;15,8442
93;15,68449
93;15,69088
93;0,7008408
93;15,49276
93;15,852
93;15,8102
93;15,82973
93;15,6148
93;15,852
93;15,80408
93;15,82279
93;15,852
93;15,609
93;15,69088
93;15,82279
93;15,8442
93;15,63823
93;15,7503
93;15,852
93;15,83673
93;15,67865
93;15,66282
93;15,82279
93;15,852
93;15,70845
93;15,6967
93;15,63183
93;15,8442
93;15,852
93;15,8442
93;15,852
93;15,8442
93;15,85955
93;15,852
93;15,8442
93;15,83673
93;15,82973
93;15,82973
93;15,63531
93;15,8442
93;15,852
94;0,6828916
94;0,4619422
94;0,6470719
94;0,6749735
94;0,555981
94;0,5732534
94;0,6108202
94;0,6581303
94;0,5319793
94;0,6512928
94;0,6249709
94;0,4574436
94;0,7121043
94;0,7033185
94;0,6023767
94;-0,1075614
94;0,6784607
94;0,6328697
94;0,614823
94;0,6304501
94;0,6830548
94;0,6709335
94;0,5909767
94;0,2005333
94;0,4565974
94;0,7263321
94;0,7474472
94;0,6455701
94;0,6373224
94;14,96313
94;0,5904648
94;-0,1375976
94;0,03683582
94;0,5607159
94;0,6290836
94;0,6422814
94;0,6790108
94;0,5683298
94;0,6420631
94;0,5532894
94;0,6579036
94;0,6719577
94;0,6734205
94;0,5513344
94;0,6562018
94;0,6258311
94;0,6019347
94;0,591316
94;0,575637
94;-0,1335535
94;0,6021485
94;0,7355975
94;0,6605625
94;0,7073237
94;0,6237693
94;0,584357
94;0,6476755
94;0,1880942
94;0,4933086
94;0,6378514
95;0,103794
95;14,85079
95;0,2079478
95;14,98916
95;15,58622
95;0,3054491
95;15,56623
95;15,69764
95;0,169181
95;15,48757
95;15,48152
95;0,09445238
95;0,2775436
95;15,62797
95;0,3195999
95;0,2576016
95;15,01071
95;0,1751448
95;0,2475419
95;0,5466738
95;0,2211023
95;0,2042377
95;15,60651
95;0,1422681
95;0,1170159
95;-0,8044689
95;15,48225
95;0,2229064
95;15,45952
95;0,3842619
95;0,1549261
95;0,4170417
95;0,1953891
95;15,1728
95;0,254161
95;15,0718
95;15,39278
95;-0,9839045
95;0,3918391
95;15,45596
95;0,4505048
95;0,4326935
95;0,1373075
95;15,62925
95;15,48151
95;0,09327562
95;0,1908919
95;0,2864292
95;15,67397
95;-0,9414065
95;0,1575697
95;14,9167
95;15,35297
95;0,1115543
95;0,1158134
95;0,4195794
95;15,19471
95;0,2277986
95;0,1600184
95;0,2397401
96;15,47638
96;15,84455
96;15,42845
96;15,85899
96;15,69405
96;0,4657617
96;15,85899
96;15,85899
96;15,7125
96;15,84455
96;15,8516
96;15,61963
96;15,86649
96;15,78584
96;15,85899
96;15,7003
96;15,8516
96;15,27807
96;15,83699
96;0,8191637
96;0,5552043
96;15,83699
96;15,09091
96;15,83699
96;15,85899
96;0,7436836
96;0,584339
96;0,8185482
96;15,83699
96;15,8516
96;0,4550973
96;0,79982
96;15,8516
96;15,59564
96;15,8516
96;0,657515
96;15,77969
96;15,75529
96;15,84455
96;0,5012367
96;15,84455
96;15,84455
96;0,6612132
96;15,83699
96;15,47057
96;15,79897
96;15,77969
96;15,83017
96;15,85899
96;15,57564
96;15,84455
96;15,77969
96;15,74346
96;15,10709
96;15,81745
96;15,46535
96;15,58313
96;15,62576
96;15,82392
96;15,8516
97;0,202131
97;15,78855
97;15,50309
97;15,81497
97;15,77361
97;-0,1559065
97;15,65309
97;15,78862
97;15,80446
97;15,18504
97;15,03439
97;15,77915
97;15,77454
97;0,01594535
97;15,70262
97;15,60092
97;-0,09933791
97;15,77005
97;15,72085
97;0,156443
97;0,07979205
97;15,71123
97;15,51092
97;15,65814
97;15,69385
97;15,80374
97;15,77857
97;15,51167
97;15,80374
97;15,59257
97;15,75454
97;14,88839
97;15,4955
97;15,79361
97;15,76551
97;15,77005
97;15,78376
97;15,57709
97;15,72526
97;15,39972
97;15,78376
97;15,79361
97;14,93405
97;15,66763
97;15,44587
97;15,78376
97;15,07677
97;15,77915
97;15,79857
97;15,73845
97;15,79361
97;0,07189462
97;15,79361
97;0,00944647
97;15,78855
97;15,29746
97;15,77915
97;0,8287838
97;15,79857
97;15,73845
98;-0,03
98;-0,15
98;-0,1284844
98;-0,17
98;-0,03
98;-0,12
98;-0,24
98;-0,17
98;-0,07
98;0
98;-0,13
98;0
98;-0,05090379
98;-0,16
98;-0,19
98;-0,3015249
98;-0,09437995
98;-0,03481066
98;-0,09595893
98;-0,470836
98;0,01934919
98;-0,15
98;-0,16
98;0,01593857
98;-0,34
98;-0,03
98;-0,04
98;-0,07
98;-0,02
98;-0,09999999
98;-0,15
98;-0,31
98;-0,1037762
98;-0,07
98;-0,16
98;-0,13
98;-0,24
98;-0,1148724
98;-0,17
98;-0,23
98;-0,1906959
98;-0,18
98;-0,29
98;-0,22
98;-0,17
98;-0,1410875
98;0,009806875
98;-0,1381035
98;-0,06
98;-0,09
98;-0,1761414
98;-0,09
98;-0,07
98;0,02630439
98;-0,1644974
98;-0,03775167
98;-0,01997421
98;-0,08
98;-0,17
98;-0,07
99;15,5895
99;0,5879865
99;0,7358328
99;0,5245309
99;15,43461
99;14,91057
99;15,15796
99;15,01372
99;15,70593
99;15,78288
99;15,43141
99;14,9503
99;15,79606
99;14,96534
99;0,6935421
99;15,0303
99;0,7134168
99;15,14283
99;15,13019
99;15,79606
99;0,5568715
99;15,68115
99;15,54734
99;15,47945
99;15,78945
99;0,3779656
99;15,43141
99;15,47006
99;15,77288
99;15,78288
99;15,71772
99;15,79606
99;15,78288
99;0,3800307
99;0,6113142
99;15,78606
99;15,05969
99;15,78288
99;15,78288
99;14,97
99;15,24047
99;0,5006143
99;14,9543
99;15,70408
99;0,435809
99;0,3953665
99;15,78945
99;15,73557
99;0,5437752
99;15,32101
99;14,98534
99;15,56107
99;15,66188
99;15,12046
99;0,432611
99;15,74803
99;15,6039
99;15,74557
99;15,59609
99;15,6691
100;-0,09
100;-0,15
100;-0,13
100;0,2330384
100;-0,08
100;-0,55
100;-0,14
100;-0,26
100;-0,19
100;-0,15
100;-0,07
100;-0,04410935
100;-0,31
100;0,3580136
100;-0,11
100;-0,07
100;-0,11
100;-0,17
100;-0,13
100;-0,08
100;-0,28
100;-0,03
100;-0,14
100;-0,11
100;-0,13
100;-0,27
100;-0,22
100;-0,26
100;-0,15
100;-0,03
100;-0,14
100;-0,09999999
100;0
100;-0,19
100;-0,06
100;-0,19
100;-0,18
100;0,3052833
100;-0,12
100;-0,26
100;-0,07
100;-0,31
100;-0,11
100;0
100;-0,12
100;-0,16
100;-0,17
100;-0,25
100;-0,2816129
100;-0,17
100;0,2589813
100;-0,21
100;-0,27
100;-0,12
100;-0,04
100;0
