GeneIndex;Weight
0; -0,8306475
1; 0,2552999
2; 0,5282785
3; 0,8272116
4; -0,6934667
5; -0,06062611
6; -0,2912365
7; -0,953365
8; -0,7198952
9; -0,2626132
10; -0,3718726
11; 0,6393985
12; -0,4666453
13; 0,6838264
14; -0,8235469
15; 0,4927568
16; 0,9960231
17; 0,3815907
18; 0,4064689
19; -0,843935
20; -0,493796
21; 0,1408176
22; 0,7632422
23; 0,257603
24; 0,1089911
25; -0,6302941
26; 0,3816781
27; -0,06024251
28; 0,8777003
29; 0,07753589
30; 0,4945623
31; 0,05518071
32; -0,4673664
33; -0,676005
34; -0,7986394
35; 0,5861174
36; 0,9379725
37; -1
38; 0,750475
39; 0,0767926
40; 0,06901845
41; 0,3728753
42; 0,5762989
43; 1
44; -0,5354847
45; 0,9844103
46; 0,4091077
47; 0,4552189
48; -0,7383478
49; -0,2407785
50; 0,5698343
51; -0,8558769
52; 0,4745696
53; 0,5428761
54; 1
55; 0,5645021
56; 0,3791201
57; -0,8440881
58; 0,1092634
59; -0,662496
60; 0,8948916
61; 0,5691307
62; 0,2912188
63; 0,5498279
64; 0,3519341
65; 0,6115634
66; 0,01652887
67; -0,7456605
68; -0,151695
69; -0,6111031
70; 0,8986851
71; 0,3628227
72; -0,5958816
73; -0,3751602
74; 0,2851701
75; 0,1144017
76; -0,05430779
77; -0,5418544
78; -0,1016007
79; -0,618746
80; 0,6724544
81; -0,6305507
82; 0,3483271
83; -0,4019463
84; 0,9892452
85; -0,7623801
86; 0,5990173
87; 0,06473592
88; 0,6293834
89; -0,614554
90; -0,576783
91; -0,8560985
92; -0,1637792
93; -0,6022928
94; 0,5126131
95; -0,3295295
96; -0,9902033
97; -0,936099
98; -0,9944016
99; -0,0881384
100; -0,1566568
101; -0,7224497
102; 0,4612978
103; -0,4754486
104; 0,7863366
105; -0,7409895
106; -0,6609491
107; 0,6403671
108; 0,8644688
109; 1
110; -0,6659436
111; 0,6433118
112; 0,8823293
113; -0,1000806
114; -0,7918956
115; -0,09067414
116; 0,7758366
117; 0,8895831
118; -0,09876046
119; 0,8888777
120; 0,7753205
121; 0,1825646
122; 0,2698544
123; 0,5169126
124; 0,02335708
125; -0,565709
126; -0,1794041
127; -0,2361525
128; 0,5223588
129; 0,5429214
130; 0,3934276
131; 1
132; -0,6168834
133; 0,7418407
134; 0,5955499
135; 0,6316513
136; -0,3748884
137; -0,3802606
138; -0,006032452
139; -0,4836445
140; 1
141; 0,6268661
142; -0,7194912
143; 0,7879359
144; 0,3819529
145; 0,5801537
146; 0,2759253
147; -0,485922
148; -0,2677248
149; 0,5038098
150; 0,7941518
151; 1
152; -0,4597308
153; 0,2101965
154; 0,9013543
155; 0,6097763
156; -0,7495674
157; -0,02400216
158; -0,7541547
159; -0,863416
160; -0,2104711
161; 0,822402
162; 0,7963886
163; 0,07817726
164; 0,2678863
165; -0,291916
166; -0,7656915
167; -0,5769165
168; 0,08484352
169; -0,397316
170; 0,9572437
171; 0,7536673
172; -0,08368844
173; -0,6888346
174; 0,7370301
175; -0,7806543
176; 0,4387904
177; 0,6329613
178; -0,1747587
179; -0,02006221
180; 0,4264242
181; -0,3223512
182; -0,137574
183; 0,1058603
184; -0,5456246
185; 0,6065665
186; -0,9044772
187; 0,1799049
188; 0,202331
189; 0,3029377
190; 0,6757601
191; -0,7471864
192; -0,03704927
193; -0,9101285
194; 0,8225316
195; -0,1641978
196; -0,04038243
197; 0,4905899
198; -0,7091458
199; 0,6858313
200; -0,8785757
201; -0,2869344
202; -0,1417617
203; 0,4247899
204; 0,143448
205; -0,4010382
206; -0,2688123
207; 0,4126713
208; 0,04682033
209; -0,7052505
210; -0,6262928
211; -0,1445487
212; -0,7515799
213; -0,2460235
214; 0,06976557
215; 0,5484501
216; -0,9223796
217; -0,2675744
218; 0,8265618
219; 0,02194943
220; -0,758242
221; -0,9348036
222; -0,655876
223; -0,05916208
224; -0,01017708
225; -0,7783651
226; 0,1974742
227; 0,3093174
228; -0,1386908
229; 0,7999036
230; 0,4498489
231; 0,9061496
232; 0,6832592
233; -0,01821953
234; 0,8011119
235; -0,2861701
236; -0,9273439
237; -0,2125085
238; -0,2980587
239; 0,5676939
240; -0,6731521
241; 0,5547651
242; -0,9053144
243; 0,9244388
244; 0,7155666
245; 0,6772446
246; 0,7889562
