GeneIndex;Weight
0; -0,8959413
1; 0,2791342
2; 0,454673
3; 0,8775981
4; -0,6811829
5; -0,07785928
6; -0,1578845
7; -0,7746424
8; -0,6449401
9; -0,3531789
10; -0,6674006
11; 0,7417824
12; -0,5244813
13; 0,6713247
14; -0,7982194
15; 0,5469167
16; 0,8602412
17; 0,2212567
18; 0,3205709
19; -0,8497162
20; -0,4082922
21; 0,1676074
22; 0,966692
23; 0,3385413
24; 0,2509244
25; -0,6419177
26; 0,2078656
27; -0,2529081
28; 0,7702875
29; 0,3125956
30; 0,535221
31; 0,1549877
32; -0,471933
33; -0,7443945
34; -0,8060367
35; 0,7498445
36; 0,8906517
37; -0,9046342
38; 0,8873365
39; 0,0767926
40; 0,2795386
41; 0,4217992
42; 0,4694338
43; 1
44; -0,5253027
45; 0,9377931
46; 0,4370255
47; 0,5477473
48; -0,7261868
49; -0,2173947
50; 0,5659218
51; -0,7930287
52; 0,8212137
53; 0,8571045
54; 1
55; 0,5807167
56; 0,3962145
57; -0,9291687
58; 0,04296696
59; -0,69909
60; 0,8440742
61; 0,6390519
62; 0,5587163
63; 0,5769026
64; 0,3044833
65; 0,5623798
66; 0,04947388
67; -0,7641644
68; -0,2784182
69; -0,4840826
70; 0,8788683
71; 0,544458
72; -0,7749918
73; -0,3799974
74; 0,4005801
75; 0,1301192
76; -0,1521824
77; -0,5034992
78; -0,05022132
79; -0,5991306
80; 0,8093526
81; -0,4066969
82; 0,3483271
83; -0,2585567
84; 0,8549306
85; -0,8529935
86; 0,5503466
87; 0,1469138
88; 0,5614133
89; -0,7114045
90; -0,576783
91; -0,9397054
92; -0,3020471
93; -0,5305761
94; 0,5403049
95; -0,2539126
96; -0,8490032
97; -0,7627163
98; -0,9450808
99; -0,2149857
100; -0,2465311
101; -0,9071355
102; 0,3449077
103; -0,6613979
104; 0,7506728
105; -0,8070579
106; -0,7336936
107; 0,523181
108; 0,8644688
109; 0,8280139
110; -0,7391915
111; 0,6185691
112; 0,8779364
